,Unnamed: 0,d73_4,qa10_3,qd5_14,qa4a_5,qa2a_4,polintr_4,qa2a_5,d40b,qa6b_3,qa13_2,qa4a_4,d40a_r,d40abc_r3,qa4a_9,qa4a_13,qa2a_6,d70,qa3a_11,qa16,sd22_1,d8,d40b_r,qa19,d62_4,polintr_1,qd5_6,qa6b_1,d62_2,netuse,qa3a_17,qc1a_4,d8r2,d78,d9r,qd5_15,d40c,d40abc_r1,sd22t7,d40abc_r4,qa4a_12,qa4a_17,d71_2,qc1a_1,qa1a_4,qa18_5,qa4a_18,qc1a_3,qa17,qd5_2,d62_1,sd22t3,qa3a_4,d71_1,qa4a_15,d9,d40abc_r2,qd5_1,qd1,qa2a_1,qd8_3,qa14,qa4a_1,sd22t8,qa1a_5,qa10_2,qa3a_3,qa4a_19,qa3a_10,qa7_1,qa3a_2,qa3a_5,qd5_16,qa3a_8,qa3a_14,d73_2,d40c_r,d8r1,qd5_12,sd22t6,qd5_9,d73_1,qa4a_16,d62_3,qa3a_16,qa13_1,qd5_10,qa8_1,qa6b_10,qd5_8,qa2a_3,qa1a_6,qa3a_15,qa4a_6,d71_3,sd22t2,qa1a_2,qc1a_2,qd5_13,qa18_3,qd8_4,qd8_1,qa3a_18,qa3a_9,d40a,qa6b_8,polintr_3,qa3a_13,d7,qa4a_11,d60,sd22t4,qd5_7,qa3a_6,qd2,qa4a_3,polintr_2,qa2a_2,qa4a_14,qa2a_7,qa1a_3,qa10_1,qd5_5,d25,sd22t5,qa3a_1,qd5t,qd8_2,qa1a_1,sd22_2,qd5_11,qa3a_12,qa8_2,qd5_4,sd22t1,d7r,qa18_1,qd5_3,d62t,qa18_2,d73_3,qa4a_7,sd18a,qa4a_10,qa7_2,qa1a_7,qa4a_2
348,348,1.0,2,0,0,2,0,3,1.0,1,2,0,1.0,0.0,0,0,1,2,1,1,1,34,0.0,1,5,0,0,1,2,1,0,2,3,2,10,0,0.0,0.0,0,0.0,0,0,2,1,2,1,0,1,3,1,1,0,0,1,0,372,0.0,0,2,1,2,3,0,0,2,2,0,0,0,1,0,0,0,0,1,1.0,0.0,10,0,1,0,1.0,0,1,0,4,0,1,1,1,1,2,0,0,1,0,2,2,0,1,2,3,0,0.0,4.0,1,0,0,2,0,3,0,1,0,2,0,0,1,0.0,1,2,1,0,2.0,1,0,1,2,2,2,0,0,1,0,1,1,3,1,1,3,1.0,0,2,0,1,2,0
349,349,1.0,3,0,0,2,0,1,0.0,1,1,0,2.0,1.0,0,0,3,2,1,3,1,33,0.0,3,1,0,0,2,5,5,0,4,2,3,4,0,1.0,1.0,0,0.0,0,0,2,1,1,1,0,3,5,1,1,0,0,3,0,146,1.0,0,2,3,2,4,0,0,1,3,1,0,0,2,0,1,0,0,0,2.0,0.0,6,0,1,0,3.0,1,1,0,4,0,2,1,0,2,1,0,0,4,0,4,3,0,5,2,2,0,0.0,2.0,1,0,0,0,0,1,0,1,0,2,0,1,3,0.0,1,2,3,0,2.0,1,0,0,3,5,1,0,0,3,0,1,2,5,1,1,2,2.0,0,4,0,2,3,0
350,350,1.0,3,0,0,2,1,2,0.0,2,1,0,1.0,0.0,0,0,2,2,1,3,3,11,0.0,3,6,0,0,2,6,6,0,4,2,3,3,1,0.0,1.0,1,0.0,0,0,2,1,3,4,0,3,5,1,2,0,0,3,0,153,0.0,0,4,3,5,5,0,1,3,3,0,0,0,2,0,0,0,0,0,3.0,0.0,6,0,1,0,2.0,0,1,0,1,0,2,2,0,2,4,0,0,3,1,4,1,0,2,1,1,0,0.0,1.0,3,0,0,1,0,1,0,0,0,4,1,1,2,999.0,4,3,4,0,1.0,0,0,0,5,2,2,0,0,2,0,1,3,1,1,3,1,4.0,0,4,0,3,2,0
351,351,1.0,3,0,0,3,0,1,0.0,1,2,0,2.0,1.0,0,0,3,1,0,1,2,10,0.0,1,5,1,0,1,1,1,0,2,3,2,9,0,1.0,0.0,0,0.0,0,0,2,1,2,1,0,2,2,1,1,0,0,1,0,192,0.0,1,3,1,2,4,0,0,2,2,0,0,0,1,0,0,0,0,1,1.0,0.0,9,0,0,0,1.0,0,1,0,4,0,1,1,1,3,3,0,0,2,0,3,2,0,1,3,2,0,1.0,4.0,1,0,0,8,0,3,0,0,0,1,1,0,1,0.0,1,2,2,1,2.0,1,0,1,2,2,2,0,1,2,0,1,3,3,1,1,3,1.0,0,1,0,1,2,0
352,352,2.0,3,0,0,3,0,4,1.0,1,1,0,3.0,1.0,0,0,3,2,1,2,2,21,0.0,4,1,0,0,2,7,1,0,1,2,3,3,0,0.0,0.0,0,1.0,0,0,3,2,3,2,0,2,4,1,2,0,0,1,0,-46,0.0,0,2,1,2,3,0,0,2,3,0,0,0,1,0,0,0,1,0,1.0,0.0,5,0,1,0,2.0,1,3,0,1,0,2,2,0,3,3,0,0,2,0,3,1,0,2,1,1,0,0.0,2.0,1,0,0,11,0,3,0,1,1,2,0,1,2,0.0,4,2,2,0,3.0,1,0,1,3,3,1,0,0,1,0,1,3,1,0,1,3,4.0,0,1,0,1,3,0
353,353,2.0,4,0,0,2,0,2,2.0,1,2,0,2.0,1.0,0,0,3,3,1,2,1,34,0.0,4,1,0,0,2,6,6,0,1,1,1,8,0,2.0,0.0,0,0.0,0,0,2,1,2,1,0,2,3,0,6,1,0,3,0,497,1.0,0,3,3,3,4,0,0,3,3,0,0,0,1,0,0,0,0,0,3.0,0.0,98,0,0,0,2.0,0,3,0,4,0,2,2,0,3,3,0,0,4,1,3,1,0,2,2,2,0,0.0,2.0,3,0,0,0,0,1,0,0,1,2,0,0,2,0.0,3,3,4,0,1.0,1,0,0,2,3,2,0,1,3,0,0,5,5,0,1,1,1.0,0,3,0,2,2,1
354,354,2.0,5,0,0,3,0,2,0.0,1,1,0,3.0,0.0,0,0,3,2,0,2,3,38,1.0,3,6,0,0,2,6,1,0,3,2,3,11,0,1.0,0.0,0,0.0,0,0,2,1,3,2,0,4,3,0,1,0,0,1,0,51,0.0,0,3,3,2,4,0,0,2,3,1,0,0,1,0,0,0,0,0,2.0,1.0,5,0,1,0,3.0,0,6,0,1,0,1,3,0,2,3,0,0,3,0,3,1,0,1,1,1,0,0.0,4.0,1,0,0,12,0,2,0,0,0,3,0,0,2,0.0,2,2,4,0,2.0,0,0,0,1,2,1,0,0,2,0,1,1,4,0,1,1,2.0,0,4,0,1,3,0
355,355,1.0,2,0,0,3,0,1,2.0,1,2,0,3.0,0.0,0,0,1,2,1,2,2,37,0.0,1,1,0,1,2,1,1,0,2,2,2,6,0,0.0,0.0,0,1.0,0,0,2,2,1,1,0,1,3,1,1,0,0,1,0,158,0.0,0,3,1,3,4,0,0,2,2,0,0,0,1,0,0,0,1,0,1.0,0.0,6,0,1,1,1.0,0,1,0,4,0,1,1,1,1,3,0,0,2,0,2,2,0,2,1,2,0,0.0,5.0,1,0,0,1,0,3,0,1,0,2,0,0,1,0.0,1,2,2,0,2.0,1,0,1,2,2,2,0,1,1,0,1,1,3,1,1,3,2.0,0,1,0,1,2,0
356,356,4.0,2,0,1,4,0,4,0.0,2,2,0,0.0,0.0,0,0,2,2,0,1,2,23,0.0,3,6,0,0,2,1,6,0,1,2,3,4,0,2.0,1.0,0,1.0,0,0,2,2,2,2,0,1,1,1,1,0,0,4,0,50,1.0,0,3,2,3,4,0,0,2,3,0,0,0,2,1,0,0,0,0,2.0,3.0,8,0,0,0,2.0,0,1,1,4,1,1,1,1,4,3,0,0,2,0,3,1,0,2,2,2,0,0.0,1.0,3,1,0,5,1,3,0,1,0,2,0,0,2,0.0,3,2,3,1,3.0,0,0,0,2,2,1,0,0,1,0,1,1,1,0,1,2,2.0,0,3,1,1,2,0
357,357,4.0,3,0,0,3,0,2,2.0,2,2,0,2.0,0.0,1,0,3,2,1,3,3,13,1.0,2,2,0,0,2,6,1,0,3,4,3,4,0,1.0,1.0,0,0.0,0,0,3,1,3,3,0,4,5,0,6,1,0,2,0,149,0.0,0,3,3,5,4,0,0,4,3,1,0,0,2,0,1,0,0,0,2.0,0.0,4,0,1,0,2.0,1,6,0,2,0,3,2,0,1,3,0,0,3,1,4,1,0,3,1,2,0,0.0,1.0,2,0,0,8,0,2,0,0,0,3,0,0,2,0.0,3,2,4,0,1.0,0,1,0,4,4,1,0,0,3,0,0,1,2,0,2,1,2.0,0,3,0,2,3,0
358,358,2.0,2,0,0,3,0,2,0.0,2,1,0,2.0,0.0,0,0,3,3,1,2,1,11,0.0,3,6,0,0,2,6,1,0,3,2,3,8,0,0.0,1.0,0,0.0,0,0,2,1,3,2,0,2,3,0,1,1,0,3,0,373,1.0,0,3,3,1,3,0,0,3,3,1,0,0,1,0,0,0,0,1,0.0,0.0,1,0,1,1,3.0,0,7,0,3,0,2,2,0,2,3,0,0,2,1,4,2,0,4,3,1,0,0.0,2.0,2,0,0,1,0,3,1,0,0,3,1,0,3,0.0,1,3,2,1,2.0,0,0,0,1,3,3,0,1,1,0,0,1,3,1,1,1,2.0,0,2,0,2,4,0
359,359,2.0,1,0,0,3,0,3,1.0,1,1,0,4.0,0.0,0,0,3,2,1,1,1,19,0.0,2,3,0,0,1,7,3,0,2,2,2,4,0,1.0,0.0,0,0.0,0,0,3,3,3,3,1,3,3,1,1,1,0,3,1,275,0.0,0,3,3,4,3,0,0,2,3,0,0,1,1,0,1,0,0,0,3.0,1.0,7,0,0,0,4.0,1,6,0,2,0,1,2,1,1,3,0,0,3,0,3,1,0,2,1,2,0,0.0,1.0,2,0,0,1,0,3,0,0,0,1,0,0,2,0.0,1,2,1,1,3.0,0,0,0,2,1,1,0,0,1,0,1,2,3,0,1,3,2.0,0,3,0,1,3,0
360,360,3.0,1,0,1,4,1,1,2.0,2,1,0,3.0,0.0,0,0,4,3,1,3,3,22,0.0,4,6,0,0,1,6,1,0,2,2,1,6,0,0.0,0.0,0,0.0,0,0,3,1,2,3,0,1,5,0,6,0,0,1,0,249,0.0,0,4,3,2,5,0,0,4,3,0,0,0,2,0,0,0,0,0,2.0,0.0,10,0,1,0,2.0,0,6,0,2,0,2,1,0,3,3,0,0,3,0,4,2,0,4,1,4,0,0.0,2.0,2,0,1,2,0,2,0,0,0,3,0,0,2,0.0,4,2,4,0,1.0,0,1,0,3,2,3,0,0,2,0,1,5,1,0,3,1,2.0,0,4,0,2,4,0
361,361,1.0,2,0,0,3,0,2,0.0,1,1,0,2.0,0.0,0,0,3,2,0,2,2,108,1.0,2,5,0,0,2,1,1,0,2,8,3,8,0,0.0,0.0,0,0.0,0,0,2,1,1,1,0,2,3,1,1,0,0,1,0,144,0.0,0,3,1,2,3,0,0,2,2,0,0,0,1,1,0,0,0,0,1.0,0.0,9,0,1,1,2.0,0,1,0,4,0,1,1,0,1,1,0,0,1,0,2,1,0,1,3,1,0,0.0,2.0,1,0,0,8,1,3,0,1,0,2,1,1,2,0.0,2,3,2,1,2.0,0,0,1,2,2,2,0,1,1,0,1,2,1,0,1,3,1.0,0,3,0,1,2,0
362,362,1.0,3,0,0,4,0,2,0.0,1,2,1,2.0,0.0,0,0,3,2,0,1,1,17,0.0,1,6,0,0,1,6,1,0,1,2,2,2,0,1.0,0.0,0,1.0,0,0,2,2,2,1,0,2,3,0,1,0,0,2,0,219,1.0,0,2,3,1,4,0,0,2,3,0,0,0,1,0,0,0,0,0,2.0,0.0,10,0,1,0,0.0,0,6,0,2,1,1,2,0,1,3,0,0,2,0,3,1,0,3,2,1,0,0.0,1.0,1,0,0,11,0,3,0,1,0,2,0,0,2,0.0,3,2,2,1,2.0,0,0,0,3,2,1,0,1,2,0,1,1,3,0,1,1,2.0,0,4,0,1,2,0
363,363,1.0,4,0,0,4,0,2,0.0,1,1,0,2.0,1.0,0,0,2,2,0,2,2,12,0.0,2,5,0,1,1,6,1,0,3,2,2,11,0,0.0,0.0,0,0.0,0,0,2,3,3,2,0,3,3,0,1,0,0,1,0,341,0.0,0,3,3,1,4,0,0,2,1,0,0,0,1,0,0,0,0,0,1.0,0.0,8,0,0,0,2.0,0,1,0,4,0,1,1,1,1,3,0,0,1,0,3,1,0,2,2,2,0,0.0,5.0,1,0,0,0,0,1,0,0,0,3,0,1,1,999.0,1,2,2,0,3.0,1,0,0,2,3,1,0,1,1,0,1,2,2,0,1,3,1.0,0,3,0,1,1,0
364,364,2.0,3,0,0,3,0,2,0.0,1,2,0,2.0,0.0,1,0,3,2,1,3,2,97,1.0,3,6,0,0,2,6,1,0,1,4,3,7,0,0.0,1.0,1,0.0,0,0,2,1,3,1,0,5,3,1,1,0,0,1,0,59,0.0,0,2,3,2,4,0,0,2,1,0,0,0,2,0,1,0,0,0,2.0,0.0,6,0,0,1,2.0,0,1,0,4,0,3,1,0,3,3,0,0,1,0,3,3,0,2,2,1,0,0.0,2.0,2,0,0,0,0,1,0,0,0,2,1,0,2,0.0,3,3,4,0,1.0,0,1,0,5,1,1,0,0,2,0,1,5,1,0,1,1,4.0,0,2,0,1,3,0
365,365,1.0,4,0,0,3,1,3,1.0,3,1,0,1.0,0.0,0,0,3,2,1,1,3,29,0.0,4,6,0,0,2,7,1,0,4,2,2,5,0,0.0,0.0,0,0.0,0,0,3,1,3,4,0,4,3,0,1,0,0,1,0,357,0.0,1,4,3,1,5,0,0,4,3,0,0,0,2,0,1,0,0,0,2.0,0.0,3,0,0,0,2.0,0,5,0,1,0,3,2,0,3,3,0,0,3,0,3,1,0,2,1,2,0,999.0,2.0,2,0,0,9,1,2,0,0,0,2,0,1,3,0.0,3,4,2,0,1.0,0,0,0,4,4,1,0,0,2,0,0,2,4,0,1,1,2.0,0,2,0,1,3,0
366,366,1.0,2,0,0,3,1,2,1.0,1,2,0,1.0,0.0,0,0,3,1,0,1,2,22,0.0,1,5,0,0,2,6,1,0,1,4,3,8,0,0.0,0.0,0,1.0,0,0,2,1,2,1,0,3,3,0,1,0,0,1,0,350,0.0,0,2,3,2,4,0,0,2,3,0,0,0,2,1,0,0,1,0,1.0,2.0,11,0,1,0,1.0,0,1,0,2,0,1,2,1,1,2,0,0,2,0,2,1,0,2,1,1,0,1.0,3.0,2,0,0,1,0,3,0,0,0,3,0,0,1,0.0,3,2,2,0,2.0,0,0,1,3,4,2,0,0,2,0,1,2,3,0,1,3,1.0,1,4,0,1,2,0
367,367,1.0,4,0,1,3,1,2,2.0,1,1,0,1.0,0.0,0,1,2,2,1,2,1,89,0.0,3,7,0,0,1,6,1,0,4,3,3,8,0,1.0,0.0,0,0.0,0,0,2,1,3,1,0,2,3,0,2,0,0,3,0,215,1.0,0,3,1,2,3,0,0,3,3,0,0,0,2,0,1,0,0,0,1.0,0.0,6,0,0,0,1.0,1,1,0,3,0,1,2,0,4,3,0,0,1,0,2,2,0,5,1,2,0,0.0,1.0,1,0,0,9,0,2,0,0,0,3,0,1,3,0.0,1,2,4,1,1.0,0,0,1,3,1,1,0,1,1,0,1,3,2,1,1,3,2.0,0,2,0,1,4,0
368,368,0.0,3,0,0,3,1,2,1.0,2,2,1,4.0,0.0,0,0,3,3,0,2,2,24,1.0,3,1,0,1,2,6,3,0,3,2,3,13,0,1.0,0.0,0,1.0,0,0,1,1,3,4,0,2,2,1,1,1,0,1,0,-13,1.0,0,2,3,3,4,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,8,0,0,0,3.0,1,1,0,3,0,2,2,1,1,3,0,0,1,0,3,1,0,1,5,1,0,0.0,2.0,2,0,0,12,0,3,0,0,0,2,1,0,2,0.0,3,1,2,1,2.0,0,0,1,2,1,2,0,0,1,0,1,1,3,0,1,1,2.0,0,1,1,3,5,1
369,369,1.0,3,0,0,1,0,1,0.0,1,2,0,2.0,0.0,1,1,3,3,1,1,2,36,0.0,1,1,0,0,1,6,1,0,1,4,3,7,0,1.0,0.0,0,0.0,0,0,2,2,2,2,0,1,2,0,1,0,0,2,0,389,0.0,0,2,1,1,4,0,0,2,3,1,0,0,1,0,0,0,0,1,1.0,0.0,9,0,1,1,2.0,0,1,0,4,0,1,1,0,3,3,0,0,2,0,2,3,0,2,1,1,0,0.0,2.0,1,0,0,1,0,3,1,1,0,3,1,0,1,0.0,1,3,2,0,2.0,0,1,1,2,2,1,0,1,1,0,1,1,4,1,1,1,1.0,0,2,0,1,1,0
370,370,2.0,5,0,0,3,1,2,0.0,1,1,0,2.0,0.0,0,0,3,4,1,2,1,14,0.0,3,1,0,0,2,6,6,0,1,2,3,8,1,0.0,0.0,1,0.0,0,0,3,1,3,4,0,3,3,0,1,0,0,2,0,118,0.0,0,2,3,1,5,0,0,4,3,1,0,0,2,0,0,0,0,0,2.0,0.0,8,0,1,1,2.0,0,1,0,1,0,2,2,0,2,3,0,0,3,1,2,1,0,1,2,2,0,0.0,2.0,3,0,0,0,0,1,0,0,0,2,1,0,3,0.0,2,3,4,0,2.0,0,0,0,4,4,2,0,0,1,0,1,1,4,0,1,1,2.0,1,4,0,1,3,0
371,371,1.0,2,0,0,3,0,3,0.0,1,2,0,3.0,0.0,0,0,1,3,1,3,2,11,0.0,1,6,0,0,1,5,1,0,1,3,3,5,0,0.0,0.0,0,1.0,0,0,2,2,2,2,0,5,2,1,1,0,0,3,0,451,0.0,0,3,3,1,4,0,0,2,4,0,0,0,2,0,0,0,0,0,3.0,2.0,8,0,1,1,2.0,0,1,0,4,0,1,2,0,1,2,0,0,2,0,1,1,0,2,2,2,0,0.0,2.0,2,0,0,10,0,3,1,1,0,3,1,1,1,0.0,3,1,2,0,2.0,0,0,1,2,1,2,0,0,1,0,1,1,1,0,1,3,2.0,0,1,0,1,1,0
372,372,1.0,2,0,0,3,1,3,1.0,1,2,0,2.0,0.0,1,0,3,3,1,1,2,36,0.0,1,1,0,0,2,6,1,0,2,2,2,7,0,0.0,1.0,0,0.0,0,0,3,2,2,2,0,3,3,1,1,0,0,1,0,169,0.0,0,3,2,3,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1.0,1.0,4,0,1,0,2.0,0,1,0,4,0,1,1,0,1,2,0,0,2,0,3,3,0,1,1,2,0,0.0,2.0,2,0,0,13,0,3,0,1,0,3,0,1,2,0.0,3,3,4,0,2.0,0,1,0,2,4,2,0,0,2,0,1,1,1,0,1,1,2.0,0,3,0,1,2,0
373,373,1.0,3,0,0,3,1,1,0.0,1,1,0,2.0,0.0,0,0,2,3,1,3,3,19,0.0,1,5,0,0,2,7,2,0,2,3,3,2,0,0.0,0.0,0,0.0,0,0,2,1,3,2,0,3,3,0,1,0,0,3,1,444,0.0,0,2,3,3,4,0,0,4,3,1,0,0,1,0,0,0,0,0,2.0,0.0,9,0,0,1,4.0,0,1,0,3,0,3,3,1,1,3,0,0,3,0,3,1,0,2,2,2,0,0.0,1.0,2,0,0,13,0,2,0,0,0,2,0,0,2,0.0,3,3,4,0,3.0,0,0,0,2,3,2,0,0,3,0,0,1,2,0,1,3,2.0,0,3,1,1,3,0
374,374,2.0,3,0,0,2,1,2,0.0,1,1,0,1.0,1.0,0,0,2,4,1,3,1,19,0.0,3,6,0,0,1,6,1,0,3,8,3,3,0,0.0,0.0,0,0.0,0,0,2,1,4,2,0,3,4,1,1,0,0,3,0,317,0.0,0,2,3,5,5,0,0,2,3,0,0,0,1,0,0,0,0,0,2.0,0.0,6,0,0,0,2.0,1,1,0,1,0,2,2,0,1,4,0,0,2,1,4,1,0,2,2,5,0,0.0,3.0,1,0,0,9,0,2,0,0,0,2,1,1,2,0.0,2,3,5,0,1.0,0,0,0,4,3,3,0,0,2,0,0,5,2,0,1,5,2.0,0,3,0,1,2,0
375,375,4.0,2,0,0,3,1,2,0.0,1,1,0,4.0,1.0,1,0,2,1,1,3,3,12,0.0,1,7,0,0,1,5,1,0,3,1,2,7,0,1.0,0.0,0,1.0,0,0,2,1,2,3,0,2,1,1,1,0,0,1,0,0,0.0,0,3,3,2,4,0,1,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,0,0,1.0,0,7,0,3,0,2,1,0,2,3,0,0,2,0,3,1,0,2,2,1,1,1.0,3.0,2,0,0,0,1,3,1,0,0,3,1,1,1,0.0,2,3,4,1,2.0,0,0,1,4,3,1,0,0,2,0,1,1,2,0,1,3,2.0,0,3,0,1,2,0
376,376,1.0,2,0,0,3,1,2,0.0,1,2,0,1.0,0.0,0,0,3,3,0,1,2,28,0.0,3,1,0,0,2,7,1,0,2,3,3,13,0,0.0,0.0,0,0.0,0,0,3,3,2,3,0,1,2,0,1,0,0,1,1,302,1.0,0,3,3,2,4,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,6,0,1,0,2.0,0,1,0,3,0,1,1,0,1,3,0,0,2,1,3,1,0,1,2,2,0,1.0,2.0,1,0,0,10,0,3,0,0,0,3,0,0,2,0.0,3,3,4,1,1.0,0,1,0,2,2,1,0,0,2,0,1,3,3,0,1,2,2.0,0,2,0,1,3,0
377,377,2.0,4,0,0,3,1,2,0.0,3,1,0,2.0,0.0,0,0,2,4,1,3,3,20,0.0,4,1,0,0,2,6,6,0,3,2,4,3,0,0.0,0.0,1,1.0,0,0,3,1,2,5,1,4,5,1,6,1,0,3,0,358,0.0,0,4,2,5,5,0,1,4,3,0,0,0,2,0,0,0,0,0,1.0,1.0,2,0,1,0,3.0,0,6,0,2,0,2,2,0,3,3,0,0,3,1,4,1,0,1,2,1,0,0.0,3.0,2,1,0,0,0,2,0,0,0,3,0,1,2,0.0,1,4,2,0,1.0,0,0,0,2,1,3,0,0,2,0,1,1,5,0,1,1,2.0,0,3,0,2,4,0
378,378,1.0,2,0,0,3,0,1,0.0,1,2,0,2.0,0.0,0,1,3,2,0,1,2,26,2.0,1,1,0,0,1,1,1,0,2,3,2,9,0,0.0,0.0,0,0.0,0,0,2,2,2,1,0,2,2,0,1,0,0,2,0,296,0.0,0,3,3,2,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1.0,0.0,6,0,0,0,1.0,0,1,0,4,0,1,1,1,1,3,1,0,2,0,2,1,0,1,3,4,0,0.0,2.0,1,0,0,0,0,3,1,1,0,3,0,1,1,0.0,1,2,2,0,2.0,0,0,1,2,2,1,0,1,1,1,1,2,3,1,1,3,1.0,0,1,0,1,2,0
379,379,1.0,2,0,0,1,0,2,0.0,1,2,0,2.0,0.0,0,0,3,3,0,2,3,48,0.0,4,6,0,0,2,1,3,0,2,2,4,1,0,0.0,0.0,0,0.0,0,0,3,1,3,3,0,4,4,0,5,0,0,2,0,174,0.0,0,4,2,1,4,0,0,2,2,0,0,0,1,0,0,0,0,0,2.0,0.0,2,0,1,0,1.0,0,7,0,1,0,2,2,0,2,3,0,0,1,0,4,1,0,1,1,2,0,0.0,2.0,2,1,0,2,0,3,0,0,0,3,1,0,3,999.0,1,1,1,1,1.0,0,1,1,2,3,2,0,0,2,0,1,2,1,1,1,3,1.0,0,3,0,1,3,1
380,380,2.0,2,0,0,2,1,2,1.0,1,1,0,1.0,1.0,0,0,3,3,0,2,3,19,0.0,4,2,1,1,2,6,1,0,3,2,3,1,0,1.0,0.0,0,0.0,0,0,2,2,5,4,0,4,1,1,1,1,0,2,0,190,0.0,1,3,2,1,4,0,1,3,2,0,0,0,1,0,0,0,0,0,3.0,0.0,9,0,0,0,2.0,1,1,0,1,0,2,2,0,2,3,0,0,3,0,3,2,0,1,1,1,0,0.0,1.0,3,0,0,8,0,2,0,0,0,2,0,0,2,0.0,4,3,3,1,1.0,0,1,1,1,3,1,0,1,2,0,1,3,1,0,1,5,1.0,0,3,0,1,4,0
381,381,2.0,4,0,0,3,0,2,0.0,2,1,0,1.0,0.0,0,0,3,4,1,2,2,13,0.0,1,1,1,0,2,6,1,0,4,1,4,1,0,0.0,1.0,1,0.0,0,0,2,2,5,4,0,4,4,1,1,0,0,2,0,371,0.0,0,3,3,1,4,0,0,3,3,0,0,0,1,0,0,0,0,0,3.0,0.0,5,0,1,0,1.0,1,7,0,1,0,2,2,1,3,3,0,0,2,0,3,1,0,1,4,1,0,0.0,1.0,2,0,0,9,0,3,0,0,0,3,1,0,4,0.0,1,3,3,0,3.0,0,0,0,4,4,3,0,0,2,0,0,4,1,1,1,1,2.0,0,4,0,2,2,0
382,382,1.0,3,0,0,3,1,2,1.0,1,2,1,4.0,0.0,1,0,3,3,0,5,1,14,0.0,1,1,0,0,2,7,3,0,3,3,4,5,0,0.0,0.0,0,1.0,0,0,3,4,5,4,0,3,2,1,6,0,0,1,0,442,0.0,0,5,2,1,4,0,0,2,5,0,0,0,2,0,0,0,0,0,2.0,0.0,1,0,0,0,1.0,0,1,0,1,0,2,1,0,2,3,0,0,2,0,3,2,0,2,1,1,0,0.0,1.0,2,0,0,13,0,3,0,0,0,3,0,1,2,1.0,3,3,2,0,1.0,0,0,0,4,2,2,0,1,2,0,0,4,3,0,1,2,1.0,0,3,0,2,2,1
383,383,3.0,2,0,1,2,0,4,2.0,1,4,0,2.0,0.0,0,0,1,3,1,4,3,18,0.0,3,1,0,0,2,6,1,0,3,3,3,7,0,2.0,0.0,0,0.0,0,0,3,1,5,2,0,4,3,1,2,1,0,3,0,75,0.0,1,2,3,1,4,0,0,2,3,0,0,0,2,0,0,0,1,0,3.0,0.0,9,0,1,0,2.0,0,1,0,1,0,2,2,0,2,3,0,0,3,0,4,1,0,4,1,2,0,0.0,2.0,2,0,0,0,0,1,1,0,0,3,1,1,2,0.0,1,3,4,0,2.0,1,1,1,2,3,3,0,0,3,0,0,4,1,0,1,1,3.0,0,4,0,1,2,0
384,384,3.0,3,0,0,3,1,1,2.0,1,1,0,2.0,0.0,0,0,4,2,1,2,2,22,0.0,3,5,0,0,2,6,6,0,3,1,3,4,0,1.0,0.0,0,0.0,0,0,2,2,3,1,0,1,3,0,1,0,0,1,0,271,1.0,0,1,2,5,4,0,0,2,3,1,0,0,2,0,0,0,0,0,2.0,0.0,5,0,0,0,2.0,0,4,0,1,0,2,2,0,2,3,0,0,1,0,4,1,0,2,2,1,0,999.0,2.0,2,0,0,0,0,1,0,1,0,4,0,1,2,0.0,3,3,2,1,3.0,0,0,0,1,1,3,0,1,3,0,1,3,2,0,1,1,2.0,0,1,0,1,4,0
385,385,1.0,2,0,0,3,0,1,0.0,1,1,0,2.0,0.0,0,0,3,2,1,3,2,29,1.0,1,5,1,0,1,6,1,0,2,2,3,8,0,0.0,1.0,0,1.0,0,0,2,2,3,4,0,3,3,1,1,0,0,2,0,266,0.0,0,2,3,3,4,0,0,2,2,1,0,0,1,1,1,0,1,1,2.0,0.0,10,0,1,0,1.0,1,1,0,3,0,2,1,0,1,2,0,0,2,0,3,1,0,1,2,2,0,0.0,2.0,1,0,1,11,0,3,0,0,0,3,0,1,1,0.0,4,2,2,0,3.0,0,0,1,2,2,2,0,0,1,0,1,1,3,0,1,2,2.0,0,1,0,1,2,0
386,386,1.0,2,0,0,3,0,1,1.0,1,2,0,2.0,0.0,0,0,3,3,0,2,1,102,0.0,1,5,0,0,2,1,1,0,1,2,2,13,0,0.0,0.0,0,0.0,0,0,2,2,1,2,0,3,2,0,1,0,0,2,0,85,0.0,0,3,3,3,4,0,0,2,2,0,0,0,1,0,1,0,0,0,1.0,0.0,5,0,1,1,1.0,1,1,0,2,0,1,1,1,1,3,0,0,1,0,2,1,0,1,2,3,0,1.0,2.0,1,0,0,1,0,3,0,0,0,3,0,1,1,0.0,1,2,2,0,2.0,0,0,1,3,2,2,0,0,1,0,1,1,3,0,1,3,2.0,0,2,0,1,2,0
